Production rate of Ti-44 by GCR (all) in meteoroid 60cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,12.04,19.08,26.12,33.16,40.2,47.24,54.28,61.32,68.36,75.4,82.44,89.48,96.52,103.56,110.6,117.64,124.68,131.72,138.76,145.8,152.84,159.88,166.92,173.96,181.0,188.04,195.08,202.12,209.16,216.2
1250,7.596068127247882e-06,7.797782349541194e-06,7.941808588743283e-06,8.101983150553859e-06,8.174443893919577e-06,8.396916192041302e-06,8.598338626654364e-06,8.781531289552282e-06,8.842975542876482e-06,8.906861058472945e-06,8.97872580810804e-06,9.037076334269848e-06,9.08850196192069e-06,8.989298836303867e-06,9.029873456792902e-06,9.179959395557574e-06,9.144610441101646e-06,9.119661442536024e-06,9.193586623924775e-06,9.15650285864313e-06,9.162489285360278e-06,8.918276621947115e-06,9.025603941672455e-06,9.042348448538587e-06,9.110535365651097e-06,9.004364970629277e-06,8.826494723422235e-06,8.977625939489111e-06,8.831728158253809e-06,8.969214362484101e-06,8.66267542029411e-06,8.958972871300651e-06,8.330439026546777e-06,8.182704852256999e-06
1300,7.3077094910665846e-06,7.5049601888055005e-06,7.650223920330621e-06,7.807721210981722e-06,7.889417461939153e-06,8.111477120295439e-06,8.313734549476364e-06,8.496756527981392e-06,8.560016346684803e-06,8.626714852061538e-06,8.700439792991807e-06,8.761689889463141e-06,8.814207882252164e-06,8.720025707485016e-06,8.762196304758996e-06,8.90956753648245e-06,8.877517219088532e-06,8.855723628234938e-06,8.92907914396819e-06,8.893346189389836e-06,8.898667257533706e-06,8.664665653192028e-06,8.768390439908145e-06,8.787949208442105e-06,8.855098518669196e-06,8.753932504812702e-06,8.581106619371109e-06,8.725418974363314e-06,8.586908100208083e-06,8.717430134918099e-06,8.425163843604059e-06,8.70699030190919e-06,8.093079363346344e-06,7.960739115591752e-06
1350,7.037330181049449e-06,7.230202977170071e-06,7.376224400645022e-06,7.531021564218138e-06,7.620739529632015e-06,7.842011616805734e-06,8.044665250187964e-06,8.227228334457913e-06,8.292062670768526e-06,8.361174607803581e-06,8.436482582846682e-06,8.500263701036518e-06,8.553689818466465e-06,8.464206979609849e-06,8.50779544280805e-06,8.652422134225915e-06,8.623460832784505e-06,8.604569275191363e-06,8.677292064026103e-06,8.64282344939108e-06,8.647494368725373e-06,8.423152459302169e-06,8.523433994828523e-06,8.545532434866087e-06,8.611641058373055e-06,8.515174853700821e-06,8.347179646442121e-06,8.485120026414915e-06,8.353444145915104e-06,8.477428600110454e-06,8.198638928335666e-06,8.466770458852336e-06,7.866940000050173e-06,7.74895263428254e-06
1400,6.783382308606919e-06,6.971971647647693e-06,7.118342625450488e-06,7.270432843830258e-06,7.367108312989892e-06,7.587277374959561e-06,7.78995068229851e-06,7.971809000769709e-06,8.038003844953347e-06,8.109176915037463e-06,8.185822460187717e-06,8.251807279466244e-06,8.305979070505571e-06,8.220900778466323e-06,8.265746938573631e-06,8.407613566566403e-06,8.381548329728553e-06,8.36532794879416e-06,8.437366226706124e-06,8.404083148979724e-06,8.408122178063422e-06,8.192925534127087e-06,8.289916453663617e-06,8.314305202812713e-06,8.379371991082418e-06,8.287326674421382e-06,8.123960080801525e-06,8.255937563953667e-06,8.130595145986812e-06,8.248437811949786e-06,7.9823832220336e-06,8.237546196417311e-06,7.651282795534232e-06,7.546689586545912e-06
1450,6.544486843829948e-06,6.728893229230585e-06,6.875266680755442e-06,7.024656064177927e-06,7.127354103805446e-06,7.346155376373233e-06,7.548525369854684e-06,7.729469492769956e-06,7.796834471454379e-06,7.869757592468267e-06,7.947523005836703e-06,8.0154203911691e-06,8.070194461651154e-06,7.989249998337557e-06,8.03520957468011e-06,8.174312623831961e-06,8.15096549204143e-06,8.13720560610615e-06,8.208517251042291e-06,8.176347691367513e-06,8.179775370670351e-06,7.97324349495895e-06,8.067089824887985e-06,8.093542168355867e-06,8.15756773530994e-06,8.06968733012046e-06,7.910758135729987e-06,8.037147849340189e-06,7.91768234847594e-06,8.02975080424956e-06,7.775739822997644e-06,8.018614634889978e-06,7.445431735155382e-06,7.35334835406467e-06
1500,6.319411431237722e-06,6.499739272982134e-06,6.645820267164846e-06,6.792525316106228e-06,6.9004230569548245e-06,7.117635063730349e-06,7.319424902686419e-06,7.499276829859329e-06,7.56764229427752e-06,7.642040419515004e-06,7.720732378799076e-06,7.790283028540081e-06,7.845532688940132e-06,7.768472987059772e-06,7.815415805530658e-06,7.951761815394888e-06,7.930968348388976e-06,7.919476393266363e-06,7.990027567651883e-06,7.958905530682023e-06,7.961744054955966e-06,7.76342767240562e-06,7.854268929961358e-06,7.882578522040713e-06,7.945565085053422e-06,7.861614189361708e-06,7.706941320244886e-06,7.828087840875043e-06,7.714082961913699e-06,7.820718905609157e-06,7.578106112125042e-06,7.809330579480368e-06,7.248766559138042e-06,7.1683760618786045e-06
1550,6.107051599325415e-06,6.2834075386019125e-06,6.428945785931648e-06,6.572991313888434e-06,6.685363303247066e-06,6.900801600446915e-06,7.1017742978823514e-06,7.2803831849471715e-06,7.349597709175527e-06,7.42522737120706e-06,7.504674013732044e-06,7.575646692192961e-06,7.631259926891492e-06,7.557855437600629e-06,7.605663879537888e-06,7.739267785880328e-06,7.720875766182938e-06,7.711475482961407e-06,7.781239456287087e-06,7.751104312791844e-06,7.753377018375682e-06,7.56285562478857e-06,7.650824963482412e-06,7.680803810454606e-06,7.74275504122227e-06,7.66251674616421e-06,7.51192861330049e-06,7.6281489714860645e-06,7.519224504244102e-06,7.620745867136699e-06,7.38892825300262e-06,7.609100735879581e-06,7.060717161661139e-06,6.991263766879757e-06
1600,5.906414773628239e-06,6.078906381705933e-06,6.223689884645358e-06,6.3651073142916355e-06,6.481313007649476e-06,6.694824881986284e-06,6.894777932728256e-06,7.0720164365184326e-06,7.141944660340149e-06,7.21859012689041e-06,7.298638521253243e-06,7.370826788458441e-06,7.426704497669845e-06,7.3567433066660825e-06,7.405310954283919e-06,7.536194678118828e-06,7.520062965864357e-06,7.512592800232791e-06,7.581548940536011e-06,7.552344857161975e-06,7.554075804267846e-06,7.370955444336208e-06,7.456179832488583e-06,7.487656502766376e-06,7.548577387870361e-06,7.471851444833775e-06,7.3251853381681984e-06,7.4367716796982905e-06,7.3325798269616265e-06,7.429282689074061e-06,7.207696351623024e-06,7.417378611251904e-06,6.880758653311516e-06,6.8215422061710725e-06
1650,5.7166066176797145e-06,5.885341389298545e-06,6.029191055567098e-06,6.1680170185830346e-06,6.287490062224821e-06,6.498950023931383e-06,6.697710806541887e-06,6.87347195141279e-06,6.943992714073453e-06,7.021462662427991e-06,7.1019766128833895e-06,7.175195978440707e-06,7.231250452171135e-06,7.164536610909453e-06,7.213767060849217e-06,7.341958306862688e-06,7.3279558252280765e-06,7.3222675098510885e-06,7.39040041818064e-06,7.3620758610534975e-06,7.363289494629311e-06,7.187200743939822e-06,7.269801166400424e-06,7.302619198777117e-06,7.3625159096847485e-06,7.2891171122187035e-06,7.146218640044829e-06,7.253440588301582e-06,7.15366272139328e-06,7.2458230504325125e-06,7.033940184466054e-06,7.233660007021658e-06,6.708406996458453e-06,6.6587780302823345e-06
1700,5.536819316370014e-06,5.701903895537093e-06,5.8446689548631265e-06,5.98094413964096e-06,6.103183158624644e-06,6.3124891002383855e-06,6.509910930828112e-06,6.684105414812512e-06,6.755110135288303e-06,6.833234767518092e-06,6.914092902082347e-06,6.98817834196262e-06,7.044331932043695e-06,6.980683975799464e-06,7.030489796991431e-06,7.156021029313459e-06,7.14402586307129e-06,7.13998315889259e-06,7.207281925154348e-06,7.179789226282295e-06,7.180510101926796e-06,7.01110623087136e-06,7.091197906165831e-06,7.1252143912513394e-06,7.184094163425188e-06,7.113850915226233e-06,6.974573485095665e-06,7.0776802425205815e-06,6.982024028570902e-06,7.069899260624928e-06,6.867225417963313e-06,7.057479024276125e-06,6.543215137037344e-06,6.502570457598399e-06
1750,5.366321487523725e-06,5.527861077094991e-06,5.669415170906862e-06,5.803183373269558e-06,5.9277440295539565e-06,6.134813944042083e-06,6.330772681136287e-06,6.503326554655506e-06,6.574717821614503e-06,6.6533463557650215e-06,6.734440457037693e-06,6.809244241818377e-06,6.865428203543097e-06,6.804677832238836e-06,6.854979648056714e-06,6.97788721657539e-06,6.967785808953113e-06,6.965263384918737e-06,7.031720947023583e-06,7.005015924308057e-06,7.005268488068587e-06,6.842223788383927e-06,6.9199163952370065e-06,6.955000708695017e-06,7.01287172943645e-06,6.945624773988564e-06,6.809829111683813e-06,6.90905133303606e-06,6.817248186130611e-06,6.901078664390663e-06,6.707150254155339e-06,6.888404514602667e-06,6.384769567776347e-06,6.352548295801607e-06
1800,5.204449464295235e-06,5.362547381117518e-06,5.502785217813012e-06,5.63409255851408e-06,5.7605806846043955e-06,5.965349854937041e-06,6.1597409716085095e-06,6.330593632721466e-06,6.402283973498531e-06,6.481282456418883e-06,6.562516000702311e-06,6.637905791882861e-06,6.694059271281774e-06,6.636050172499795e-06,6.686775850311427e-06,6.807099245033955e-06,6.7987856802793665e-06,6.797668113964683e-06,6.863280705121618e-06,6.837322328286721e-06,6.837130741095458e-06,6.68013899814497e-06,6.755536906679969e-06,6.791569575855536e-06,6.848440880467376e-06,6.784042171500417e-06,6.651595874897633e-06,6.747147340427997e-06,6.658950155620752e-06,6.738960441531307e-06,6.55334244713078e-06,6.7260369191038745e-06,6.232687267500596e-06,6.208367284012086e-06
1850,5.0505997364501526e-06,5.2053570818969704e-06,5.3441915690228155e-06,5.473085848647588e-06,5.60115149505316e-06,5.803570082353799e-06,5.996306135755676e-06,6.165408595135803e-06,6.237319398052755e-06,6.316568794197016e-06,6.397855669912176e-06,6.47371284758103e-06,6.529781994107049e-06,6.474368790643266e-06,6.525452724443638e-06,6.643233938975051e-06,6.636609299876389e-06,6.636790184028734e-06,6.701556855407713e-06,6.676306951398642e-06,6.675694950482542e-06,6.5244680464338065e-06,6.59767055042838e-06,6.634542238468642e-06,6.690423614309078e-06,6.628735309232274e-06,6.499512434188275e-06,6.591591546979659e-06,6.506772681909112e-06,6.583172751511752e-06,6.405456642984629e-06,6.570005446695669e-06,6.086612969178954e-06,6.0697077159134766e-06
1900,4.904222375221186e-06,5.055737797231968e-06,5.193097577055384e-06,5.319627744410479e-06,5.448960006034328e-06,5.648990975672158e-06,5.839999415504686e-06,6.0073127918915585e-06,6.079373360363456e-06,6.158767878043741e-06,6.240031258916913e-06,6.3162494496016525e-06,6.37218663708603e-06,6.319233943876395e-06,6.370616417835937e-06,6.485899406010984e-06,6.480871197154223e-06,6.48225233926044e-06,6.546174547252301e-06,6.521597539668072e-06,6.520588330569851e-06,6.374854965380628e-06,6.445956512808139e-06,6.483567106509961e-06,6.538469004495092e-06,6.4793625654910206e-06,6.3532432411360175e-06,6.442034369593837e-06,6.360383843302261e-06,6.433370180119834e-06,6.263172002844986e-06,6.4199655497260205e-06,5.9462167161049575e-06,5.936272309710304e-06
1950,4.7648152960700514e-06,4.913184823714499e-06,5.0490121510058115e-06,5.17322786546202e-06,5.3035503739969e-06,5.501167708991245e-06,5.69038897581318e-06,5.855883188916197e-06,5.928029909167738e-06,6.00747553166182e-06,6.088646883882405e-06,6.165130662038093e-06,6.220893803358186e-06,6.170275380686411e-06,6.221902003232091e-06,6.334732215395907e-06,6.331213844250489e-06,6.333704548022185e-06,6.396785796972844e-06,6.3728484749420265e-06,6.371464648857316e-06,6.230969167500196e-06,6.300059587266615e-06,6.3383173766981155e-06,6.392250829812101e-06,6.335606219407367e-06,6.212476290462534e-06,6.2981509741446516e-06,6.2194748568366345e-06,6.28923145138869e-06,6.126190074240554e-06,6.275596660836689e-06,5.811191671269788e-06,5.807784295452545e-06
2000,4.631919237806255e-06,4.7772361732559035e-06,4.911485084188258e-06,5.033436355966323e-06,5.164503343414598e-06,5.359690502737954e-06,5.547076374775871e-06,5.710729007758839e-06,5.782904614766874e-06,5.862317808614914e-06,5.943336014253953e-06,6.019999754733856e-06,6.075551697785294e-06,6.027149689459458e-06,6.078970889006348e-06,6.189394876499653e-06,6.187305185501245e-06,6.190821604671296e-06,6.2530671373478044e-06,6.229738449949212e-06,6.228001921980225e-06,6.0925032376487894e-06,6.159667960970598e-06,6.198488900459724e-06,6.251465448836826e-06,6.197170408570474e-06,6.076921102522739e-06,6.159639137116549e-06,6.083758108108625e-06,6.150457373053077e-06,5.99423288089428e-06,6.136600159934301e-06,5.681252149770478e-06,5.683985694231589e-06
