Production rate of Ti-44 by GCR (all) in meteoroid 40cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,10.14,15.28,20.42,25.56,30.7,35.84,40.98,46.12,51.26,56.4,61.54,66.68,71.82,76.96,82.1,87.24,92.38,97.52,102.66,107.8,112.94,118.08,123.22,128.36,133.5,138.64,143.78
950,1.0678512301121945e-05,1.0805959099512054e-05,1.0959628502342453e-05,1.1195275466206408e-05,1.1067002349788286e-05,1.1357698344880783e-05,1.1571172256342157e-05,1.1718711115873306e-05,1.1868479450828688e-05,1.200721339079973e-05,1.2081040551227464e-05,1.214473907666263e-05,1.2193232150623749e-05,1.2256363564484107e-05,1.2292188081029658e-05,1.2314467978558892e-05,1.2348499936629959e-05,1.2395655462404885e-05,1.2431042816284806e-05,1.2445887002638663e-05,1.2477862485968908e-05,1.243580824208396e-05,1.0729822816946312e-05,1.2477670114998398e-05,1.2428733595897753e-05,1.2457101251119415e-05,1.2481360918964933e-05,1.2348098253315294e-05,1.2373384145189584e-05,1.2253759889568117e-05,1.1895319686190188e-05
1000,1.0193981477417255e-05,1.0322730893155508e-05,1.0479426619839166e-05,1.0712546324860065e-05,1.0605295979223336e-05,1.0894732282916531e-05,1.1108663753565997e-05,1.1259105537833401e-05,1.1409496550933921e-05,1.1548436351888984e-05,1.1624295511034574e-05,1.1690653219142236e-05,1.1741447019902192e-05,1.1807192745931805e-05,1.184541774333913e-05,1.1870297889567919e-05,1.1905809141469246e-05,1.195301157752296e-05,1.1989517483540533e-05,1.2005711599991593e-05,1.2039130020799248e-05,1.200035838287732e-05,1.0447953850546142e-05,1.2043118949172228e-05,1.199791041868641e-05,1.202590229157146e-05,1.2050616025593238e-05,1.1921772363229258e-05,1.194644223362012e-05,1.1831394304368845e-05,1.1486178078412042e-05
1050,9.74519354710785e-06,9.87463854541761e-06,1.0033478126437592e-05,1.0263740413212691e-05,1.0175024638179138e-05,1.0462616245370985e-05,1.0676412613416466e-05,1.0829033958963971e-05,1.0979621622711084e-05,1.1118420850163984e-05,1.1195916141366493e-05,1.1264481032828895e-05,1.1317200934524424e-05,1.1385132905021061e-05,1.1425405189506232e-05,1.1452535643053102e-05,1.148929949010776e-05,1.1536459891139293e-05,1.1573887602985637e-05,1.1591264345567452e-05,1.162589705698582e-05,1.1590175024211362e-05,1.0178744565859945e-05,1.163363816864586e-05,1.159185698376632e-05,1.1619447236486816e-05,1.1644534099512863e-05,1.1519836083937502e-05,1.1543919390476944e-05,1.1433145209873533e-05,1.110034100278255e-05
1100,9.32852038176497e-06,9.458166177682056e-06,9.618415090594853e-06,9.845567369768776e-06,9.773228961253134e-06,1.0058502431787175e-05,1.0271673383136293e-05,1.042586114797355e-05,1.05762892593638e-05,1.0714659466067623e-05,1.0793451093227111e-05,1.0863833122911836e-05,1.0918155884380434e-05,1.0987902572586192e-05,1.1029914687664465e-05,1.1058989642661217e-05,1.1096808370769625e-05,1.1143852335079748e-05,1.1182030890311626e-05,1.1200443292062874e-05,1.1236090897376047e-05,1.1203207256133135e-05,9.921276544940551e-06,1.1247204848070958e-05,1.1208580208753018e-05,1.1235749186505958e-05,1.126113812762382e-05,1.1140338893156232e-05,1.1163862525692014e-05,1.10570867990778e-05,1.0735952626140557e-05
1150,8.940799980384097e-06,9.070243119597296e-06,9.231289235042467e-06,9.455141749397957e-06,9.397303678133965e-06,9.679877738650595e-06,9.892018152436739e-06,1.0047251960467866e-05,1.0197222851592507e-05,1.0334924195427317e-05,1.0414719926647059e-05,1.0486581804287223e-05,1.0542227888887267e-05,1.0613466233409774e-05,1.0656949987197622e-05,1.068770163747917e-05,1.0726402476169658e-05,1.0773267822732672e-05,1.081204843047666e-05,1.0831367075134097e-05,1.0867855377151643e-05,1.083761807043353e-05,9.674729803640473e-06,1.0882005801380157e-05,1.084629314522183e-05,1.0873026313622919e-05,1.089865482941406e-05,1.0781530665327587e-05,1.080451924405501e-05,1.0701490888296237e-05,1.039134706914221e-05
1200,8.579264373838785e-06,8.708176074475943e-06,8.869508947653367e-06,9.089922942305193e-06,9.044946454394256e-06,9.324516191249346e-06,9.535292092877576e-06,9.691129922431875e-06,9.840395153903189e-06,9.97722865535036e-06,1.0057776757071905e-05,1.013082627792899e-05,1.018755345865281e-05,1.026000207893746e-05,1.0304723097835398e-05,1.0336916458664144e-05,1.0376348172235312e-05,1.0422983018090433e-05,1.0462236011667042e-05,1.0482346679779797e-05,1.0519523259862694e-05,1.049175714471982e-05,9.438368988525485e-06,1.0536411046699925e-05,1.0503388959291383e-05,1.0529676027649506e-05,1.0555489032753045e-05,1.044183654399831e-05,1.0464312678895376e-05,1.0364802166221395e-05,1.0065024658233303e-05
1250,8.241480512704492e-06,8.369593309656712e-06,8.530787300927278e-06,8.747665480418736e-06,8.714115353956439e-06,8.990439270546766e-06,9.19957627341274e-06,9.355642501820406e-06,9.50399515528619e-06,9.63979627943466e-06,9.720879618826936e-06,9.79486323985441e-06,9.852461249679093e-06,9.925874721637116e-06,9.971627848566177e-06,1.0005056368892355e-05,1.0045086369081415e-05,1.0091447531567926e-05,1.0131059787330079e-05,1.0151861459540799e-05,1.018959277659313e-05,1.0164137702784264e-05,9.211531886952536e-06,1.0208951224459563e-05,1.017841878033165e-05,1.0204252975812494e-05,1.0230201845488818e-05,1.011983552613375e-05,1.0141820042928443e-05,1.0045617094424693e-05,9.755631678717817e-06
1300,7.925301480309153e-06,8.05239845064502e-06,8.213098893608594e-06,8.4263776892254e-06,8.402993269973302e-06,8.675882642764818e-06,8.883156395068936e-06,9.039131836398648e-06,9.186400104018405e-06,9.321033418528796e-06,9.402464518827584e-06,9.47716195446034e-06,9.535447991464586e-06,9.60961199818611e-06,9.656217389224632e-06,9.690699219739963e-06,9.731211110777431e-06,9.777262774670133e-06,9.817135517462304e-06,9.838538674220182e-06,9.876707595167128e-06,9.853416751204776e-06,8.993619809909862e-06,9.898298293101988e-06,9.87007275804177e-06,9.895450222891282e-06,9.921491977701915e-06,9.81424212896619e-06,9.835754266172803e-06,9.742665841107892e-06,9.461943035919146e-06
1350,7.628825980583847e-06,7.754732001688516e-06,7.91464381258468e-06,8.124287091222152e-06,8.109958024945537e-06,8.379268114631104e-06,8.584496370729765e-06,8.74010993985137e-06,8.886151771276088e-06,9.019506482899911e-06,9.101123360279931e-06,9.176343017337755e-06,9.235157952480799e-06,9.309885160785989e-06,9.357184962049075e-06,9.392559769712448e-06,9.433451253495289e-06,9.47916385516206e-06,9.519210785855917e-06,9.541135954272189e-06,9.579639644249679e-06,9.558378127245e-06,8.784089499945364e-06,9.60324895662754e-06,9.577163794696205e-06,9.602083084265544e-06,9.628179692798537e-06,9.523890630059787e-06,9.544948211007358e-06,9.454796747653704e-06,9.182847344535887e-06
1400,7.350364505009258e-06,7.4749391249022614e-06,7.633817379648854e-06,7.83981130704147e-06,7.833557111489214e-06,8.099179879135682e-06,8.30221589396912e-06,8.457237604371837e-06,8.601936220257723e-06,8.733922432190114e-06,8.815585076837313e-06,8.891160183399514e-06,8.950365348761765e-06,9.025491890549664e-06,9.073347399267591e-06,9.109473639142028e-06,9.150654721625817e-06,9.196004011760667e-06,9.236149704251228e-06,9.258526211887632e-06,9.297274325609526e-06,9.277917899386083e-06,8.582446287977758e-06,9.322710380406612e-06,9.298613519031446e-06,9.323075182706156e-06,9.349192962844584e-06,9.247721465975966e-06,9.268341049213525e-06,9.180962920426263e-06,8.917334055485872e-06
1450,7.088410926614487e-06,7.211542521256959e-06,7.369184627314286e-06,7.5715334603988925e-06,7.572486253692442e-06,7.834344303766816e-06,8.035071310089491e-06,8.189306370729466e-06,8.33256648959833e-06,8.463112052929473e-06,8.544699443640501e-06,8.620484754520794e-06,8.679959213274029e-06,8.7553416729761e-06,8.803630904304247e-06,8.840383475630124e-06,8.881774926198621e-06,8.926741180099834e-06,8.966919704655937e-06,8.989684607282138e-06,9.028597733610521e-06,9.011031745965413e-06,8.388238278247873e-06,9.055687832708204e-06,9.03344014728341e-06,9.057446377854066e-06,9.083555480698003e-06,8.984769450114298e-06,9.004966461108246e-06,8.92021061406612e-06,8.664482300343255e-06
1500,6.841618531130066e-06,6.963219495336216e-06,7.119458663028072e-06,7.318181293700781e-06,7.3255711309633305e-06,7.5836126590534655e-06,7.781939234858424e-06,7.935223056667578e-06,8.076967711562481e-06,8.206015568446728e-06,8.287423131075261e-06,8.363292114469279e-06,8.422930332379454e-06,8.498443159645333e-06,8.54705875478834e-06,8.5843269811208e-06,8.625859005234658e-06,8.670426355464546e-06,8.710580092951337e-06,8.733677249121281e-06,8.772685569332991e-06,8.756804004448395e-06,8.201051383989128e-06,8.801273954017013e-06,8.780747939962278e-06,8.804302279695184e-06,8.830376243122868e-06,8.734153530383285e-06,8.753942377016797e-06,8.67166913151524e-06,8.423451190053835e-06
1550,6.608779697081336e-06,6.728782470194462e-06,6.8834822480203595e-06,7.078609357207267e-06,7.09175173299321e-06,7.345946299751803e-06,7.541802470656662e-06,7.693996429136578e-06,7.834164273912815e-06,7.961670209332853e-06,8.042807646034434e-06,8.118650073362846e-06,8.178359926354888e-06,8.253893207383649e-06,8.302740629910676e-06,8.340426513557428e-06,8.382037605868505e-06,8.426193476795383e-06,8.466272094433744e-06,8.489651364420234e-06,8.52869349149037e-06,8.514398137619561e-06,8.020505070443882e-06,8.558639408075659e-06,8.539718013592763e-06,8.562825107426579e-06,8.58884046858143e-06,8.495067855648171e-06,8.514462029682085e-06,8.434542013440522e-06,8.193471350094558e-06
1600,6.388808593026507e-06,6.507162362286771e-06,6.660212047428069e-06,6.851783756880669e-06,6.87006891429061e-06,7.120403901513358e-06,7.313737852365442e-06,7.464725681104087e-06,7.603268704764834e-06,7.729199439086038e-06,7.80998886856904e-06,7.885708743489819e-06,7.945409807573267e-06,8.020867340023165e-06,8.06986331637508e-06,8.107880025805861e-06,8.149515976500383e-06,8.193250603952215e-06,8.233210168257893e-06,8.25682671868709e-06,8.295848690441793e-06,8.28304840632843e-06,7.84624868876625e-06,8.327024710449371e-06,8.309600307537874e-06,8.332265695568066e-06,8.358201653408873e-06,8.266773958939382e-06,8.28578612529334e-06,8.208099328084415e-06,7.973837511008976e-06
1650,6.180726382360348e-06,6.297394339119811e-06,6.448705110937926e-06,6.6367690424467615e-06,6.659652795901673e-06,6.9061304278513835e-06,7.096905721211663e-06,7.246590433842619e-06,7.383472016154207e-06,7.507803582911535e-06,7.588177942525006e-06,7.663691716308031e-06,7.723313795616526e-06,7.798611421358202e-06,7.847682588956584e-06,7.885953144725129e-06,7.927566176397678e-06,7.970872198651419e-06,8.01067440524985e-06,8.034488103873246e-06,8.07344250736976e-06,8.062052573568498e-06,7.677958305746654e-06,8.105733064380086e-06,8.089706539216707e-06,8.11193648202499e-06,8.1377746025764e-06,8.04859389713086e-06,8.067235972584184e-06,7.99167090375267e-06,7.763902003132508e-06
1700,5.983648522272873e-06,6.098605571252674e-06,6.248107224455339e-06,6.432716893704115e-06,6.459712725083369e-06,6.702347559812093e-06,6.890540777650623e-06,7.038842033978605e-06,7.174035287494956e-06,7.296751650699572e-06,7.3766533197479206e-06,7.4518883492697475e-06,7.511370205602371e-06,7.586434363180737e-06,7.635516095591182e-06,7.673972225930423e-06,7.715520242000417e-06,7.758392350745964e-06,7.798003854073426e-06,7.82197874164857e-06,7.860823949824137e-06,7.850765493306327e-06,7.515333951389789e-06,7.894124061401452e-06,7.87940400811124e-06,7.901205339624965e-06,7.9269292977813e-06,7.839904212707315e-06,7.85818743539873e-06,7.784640371626147e-06,7.563069028730398e-06
1750,5.796773819616831e-06,5.910004660989193e-06,6.057642838059577e-06,6.238856324209287e-06,6.269528554368699e-06,6.508345367093816e-06,6.693944107006088e-06,6.840795953704323e-06,6.97428230692367e-06,7.095374180126757e-06,7.174753790729919e-06,7.249647002708831e-06,7.308935256155629e-06,7.383701721041417e-06,7.432737104594207e-06,7.471318246461734e-06,7.512764175190254e-06,7.555198817067867e-06,7.594590645690015e-06,7.618694474023263e-06,7.657393978680664e-06,7.648593460928663e-06,7.358097220106991e-06,7.691608126894114e-06,7.678110131157185e-06,7.699490134641285e-06,7.725085487371949e-06,7.640130604507676e-06,7.658065595421083e-06,7.586439907507053e-06,7.37078960480606e-06
1800,5.6193749671398946e-06,5.73087248663119e-06,5.876606327405285e-06,6.054485170525175e-06,6.088443042342151e-06,6.323475036840131e-06,6.506476206163163e-06,6.6518251343467434e-06,6.783593118495348e-06,6.903056954296876e-06,6.981872361752361e-06,7.056369092850226e-06,7.115417268134037e-06,7.189830053951264e-06,7.238768994296191e-06,7.277421419455366e-06,7.318732640132013e-06,7.360727761032346e-06,7.399874806556974e-06,7.424078633477524e-06,7.462600461174395e-06,7.454989221466512e-06,7.205989172367986e-06,7.497641609454374e-06,7.485287610407201e-06,7.506253913933582e-06,7.531707900557451e-06,7.448743211861241e-06,7.466340029323528e-06,7.396545578333255e-06,7.186557086359401e-06
