Production rate of Ti-44 by GCR (all) in meteoroid 40cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,10.14,15.28,20.42,25.56,30.7,35.84,40.98,46.12,51.26,56.4,61.54,66.68,71.82,76.96,82.1,87.24,92.38,97.52,102.66,107.8,112.94,118.08,123.22,128.36,133.5,138.64,143.78
950,1.3215578824116783e-05,1.334121056071055e-05,1.348067828018599e-05,1.3726731622869833e-05,1.3479039760744167e-05,1.3759694207747776e-05,1.3954223138489256e-05,1.406555795243775e-05,1.4193953891595823e-05,1.4310809051158926e-05,1.4355894061032423e-05,1.4387202833824665e-05,1.439989834964558e-05,1.4421872598654957e-05,1.4431611561366716e-05,1.4431438238703359e-05,1.4437884082493105e-05,1.446161342063936e-05,1.4484307480642268e-05,1.446991437287932e-05,1.448777989306089e-05,1.438243124650023e-05,1.4407521175453003e-05,1.4418550867255365e-05,1.4324254169068466e-05,1.4362122496530208e-05,1.436056928108551e-05,1.4219429847177286e-05,1.4250267388677234e-05,1.4113093112938951e-05,1.3668400207007894e-05
1000,1.2552204074036523e-05,1.2680318390313396e-05,1.2824868543593201e-05,1.3068251794955499e-05,1.2850807440819332e-05,1.3130997472652037e-05,1.3327181079032497e-05,1.3443504218183546e-05,1.35735947405289e-05,1.3691523288323926e-05,1.3740013700372777e-05,1.3775598786890943e-05,1.3792052938032609e-05,1.3818355467608972e-05,1.383182405441589e-05,1.3835561496442905e-05,1.3844489633560225e-05,1.3868670036258014e-05,1.3893209742825491e-05,1.3881009617965426e-05,1.3901177034707214e-05,1.380079470977788e-05,1.3825102317767557e-05,1.3838299004781137e-05,1.3749508781242185e-05,1.3786849455211177e-05,1.3786446649234206e-05,1.3650735226383327e-05,1.3680766993610108e-05,1.3549794192197804e-05,1.312333668014873e-05
1050,1.1938761999895072e-05,1.206848197132686e-05,1.2216849915701883e-05,1.2457080115641915e-05,1.2266366071102772e-05,1.2545240251916027e-05,1.2742223869797467e-05,1.286250173597411e-05,1.2993669438617153e-05,1.3112167791454405e-05,1.316349547961248e-05,1.3202710379888231e-05,1.3222385886031182e-05,1.3252403323316942e-05,1.3269099475771739e-05,1.3276250314729608e-05,1.3287334372427787e-05,1.331183364027405e-05,1.3337935794966109e-05,1.3327688966522706e-05,1.3349830949610688e-05,1.3254082438828947e-05,1.327759350860491e-05,1.32926933674901e-05,1.3208982558539184e-05,1.3245758301024703e-05,1.3246381348672145e-05,1.3115729994385875e-05,1.3144997967481241e-05,1.3019803897244439e-05,1.2610444441388119e-05
1100,1.1370163773325713e-05,1.1500772340885704e-05,1.1651903232690631e-05,1.1888607325534354e-05,1.172157288645593e-05,1.1998438159068773e-05,1.2195512075435223e-05,1.2318866495440466e-05,1.2450593159340055e-05,1.2569240037843299e-05,1.2622916315660732e-05,1.2665202181135903e-05,1.2687634477979537e-05,1.2720833231136537e-05,1.2740319208093792e-05,1.2750448406659944e-05,1.2763403067699375e-05,1.2788109741416296e-05,1.281552774914795e-05,1.2807023271100827e-05,1.2830853862268714e-05,1.2739437467946282e-05,1.2762145813616216e-05,1.2778916494030665e-05,1.2699900122266367e-05,1.2736082504201252e-05,1.2737621092390341e-05,1.2611698683206104e-05,1.2640241062812635e-05,1.2520441158481233e-05,1.2127140663883195e-05
1150,1.0841974829314452e-05,1.0972885120283334e-05,1.1125897767554546e-05,1.1358791823330888e-05,1.1212781244398868e-05,1.148707551275116e-05,1.1683650759182164e-05,1.1809334457010869e-05,1.1941185075201634e-05,1.2059628245773737e-05,1.2115231849351798e-05,1.2160104499555628e-05,1.2184890905317688e-05,1.2220805816075725e-05,1.2242699129149622e-05,1.2255425332616743e-05,1.2270000631069733e-05,1.229482070404962e-05,1.2323339462142387e-05,1.2316391200599996e-05,1.2341660101096325e-05,1.2254301222403332e-05,1.2276207085751627e-05,1.2294443445722724e-05,1.2219773540257113e-05,1.2255341464714513e-05,1.225769761965018e-05,1.2136205172983645e-05,1.2164056820796726e-05,1.204930040346236e-05,1.1671107247948443e-05
1200,1.0350313674185981e-05,1.0481045356504793e-05,1.0635202918092582e-05,1.086407544548581e-05,1.0736768950898283e-05,1.1008038729602421e-05,1.1203627253578914e-05,1.1331003590932023e-05,1.1462613197275901e-05,1.1580558527281117e-05,1.1637725630658166e-05,1.1684764726935702e-05,1.1711555419111562e-05,1.1749780225056774e-05,1.1773746006843526e-05,1.1788734243056854e-05,1.1804710751274952e-05,1.1829564947043436e-05,1.1858996532458568e-05,1.1853439846574342e-05,1.1879927591595756e-05,1.1796375558840305e-05,1.1817484302958655e-05,1.183700480602731e-05,1.176636605213167e-05,1.1801304502488661e-05,1.1804390983035772e-05,1.1687057677316941e-05,1.1714250499384522e-05,1.1604217064575433e-05,1.1240257736893345e-05
1250,9.891768912479114e-06,1.0021929227299454e-05,1.0176615323407411e-05,1.0401313801580755e-05,1.0290678661052972e-05,1.0558560767738813e-05,1.0752759110940006e-05,1.0881285273029726e-05,1.1012348030086001e-05,1.1129550412163287e-05,1.118796629135718e-05,1.1236806266852392e-05,1.1265296731495122e-05,1.1305476015113824e-05,1.1331220567146074e-05,1.1348176059420935e-05,1.136536081039135e-05,1.1390182318656216e-05,1.142036233406859e-05,1.1416051260217032e-05,1.144356512584087e-05,1.136359048778059e-05,1.1383911530813716e-05,1.1404555188845902e-05,1.1337661183662149e-05,1.1371960186883174e-05,1.1375699121875867e-05,1.1262278896905973e-05,1.1288842177459863e-05,1.1183238171189516e-05,1.0832709106271103e-05
1300,9.463330763896489e-06,9.59259921574735e-06,9.747298346075672e-06,9.967718305371765e-06,9.871968040290114e-06,1.0136174533154589e-05,1.0328650336075526e-05,1.0457863314578429e-05,1.0588123434233128e-05,1.0704379229297175e-05,1.0763771271422532e-05,1.081409369904178e-05,1.084401838452046e-05,1.0885840749983715e-05,1.0913106066873087e-05,1.0931768970408432e-05,1.0949991989896416e-05,1.0974724576706954e-05,1.1005509043039092e-05,1.1002313896703056e-05,1.10306844147761e-05,1.0954076603122646e-05,1.0973622546670105e-05,1.0995246314925064e-05,1.0931836331807818e-05,1.0965490097210827e-05,1.096981182434377e-05,1.086008046598518e-05,1.0886041158539795e-05,1.0784597166291731e-05,1.0446757601910928e-05
1350,9.062334193694127e-06,9.1904501222809e-06,9.344731535639225e-06,9.560807668815971e-06,9.478367867104047e-06,9.738673602136442e-06,9.92915439922828e-06,1.0058659258494849e-05,1.0187903417350761e-05,1.0303044137930462e-05,1.0363175953646986e-05,1.0414703097610747e-05,1.0445830058747232e-05,1.048902232746261e-05,1.0517581432555583e-05,1.053772234056935e-05,1.0556833687203563e-05,1.0581430111726779e-05,1.0612692815997212e-05,1.0610498141935316e-05,1.0639576121874385e-05,1.056614143153686e-05,1.0584927347406733e-05,1.0607403896264324e-05,1.0547240078005713e-05,1.0580246279803265e-05,1.0585088351984111e-05,1.0478840982904955e-05,1.0504223964436221e-05,1.0406692251255298e-05,1.0080857959225662e-05
1400,8.686411417598323e-06,8.813163855936833e-06,8.966668202185842e-06,9.178367102263748e-06,9.107846637032023e-06,9.364078951044152e-06,9.552342831838584e-06,9.681802848329638e-06,9.809853828241905e-06,9.92374083971957e-06,9.984407285304403e-06,1.0036896631711735e-05,1.00690229922517e-05,1.0113345247625247e-05,1.0142998206228259e-05,1.0164414300368639e-05,1.018428153065646e-05,1.0208702214354096e-05,1.0240332438526961e-05,1.0239035252577799e-05,1.0268689227665321e-05,1.0198249062640657e-05,1.021629190882593e-05,1.0239507710656064e-05,1.0182372625968931e-05,1.0214731804083478e-05,1.0220038135601709e-05,1.0117087047854576e-05,1.0141915341065365e-05,1.0048067691524098e-05,9.733605460221098e-06
1450,8.333452024369805e-06,8.4586713827897e-06,8.611099620386053e-06,8.818413828229372e-06,8.75858051942623e-06,9.01061064653084e-06,9.196478444297059e-06,9.325606790150911e-06,9.452318127587877e-06,9.564838188571788e-06,9.625861141486717e-06,9.679100742437131e-06,9.71204883682067e-06,9.7572901799226e-06,9.787860680593679e-06,9.810372422787412e-06,9.830878413059741e-06,9.85509031749651e-06,9.88699088744046e-06,9.88649916352376e-06,9.916613194139726e-06,9.849002537986606e-06,9.866320680396637e-06,9.890174361246451e-06,9.835868870230114e-06,9.867583928772857e-06,9.873304058759431e-06,9.773476835264276e-06,9.797771803243638e-06,9.707397618606918e-06,9.403720383055947e-06
1500,8.001569326863685e-06,8.125120543978768e-06,8.27622468574536e-06,8.47916779723398e-06,8.428927745299822e-06,8.676663653316573e-06,8.85999238987726e-06,8.988545095002833e-06,9.113796564724955e-06,9.224858062114724e-06,9.286082823533585e-06,9.339887320268414e-06,9.373501401742796e-06,9.419476304495442e-06,9.45080871845448e-06,9.474256999494725e-06,9.49529806881588e-06,9.519273746591445e-06,9.551359351019916e-06,9.551590715084067e-06,9.582062493232166e-06,9.517128570287194e-06,9.53374139124947e-06,9.558142305978234e-06,9.506483689457714e-06,9.537559476135518e-06,9.54364793086294e-06,9.446785811975822e-06,9.470567328956326e-06,9.383471945817221e-06,9.090034477662529e-06
1550,7.689071835385265e-06,7.810848714296868e-06,7.960424078637802e-06,8.159026712818473e-06,8.117406681941155e-06,8.360787076838215e-06,8.54146444478236e-06,8.669234421996522e-06,8.792928213553943e-06,8.90245797500833e-06,8.963750196220488e-06,9.017957411331498e-06,9.052100834173197e-06,9.098645996675498e-06,9.130602841112106e-06,9.154846515923684e-06,9.176330803702253e-06,9.20004759357358e-06,9.232243331514584e-06,9.233123930784798e-06,9.263863139880319e-06,9.201464239183668e-06,9.217391817302234e-06,9.242258813994717e-06,9.193079129071466e-06,9.223522081873853e-06,9.229937820707562e-06,9.135894279448203e-06,9.159180880846154e-06,9.075184081182321e-06,8.791479164183498e-06
1600,7.394438966603176e-06,7.514359473712744e-06,7.662238174404544e-06,7.856544644071234e-06,7.822676989772134e-06,8.061666284735719e-06,8.239605989784133e-06,8.366417947317404e-06,8.48847541907812e-06,8.59641600719056e-06,8.657659055489806e-06,8.712127063904627e-06,8.746679864082058e-06,8.793651498810362e-06,8.826111242585042e-06,8.85102499396795e-06,8.87287105386374e-06,8.896310396378589e-06,8.928550518752978e-06,8.930014039990129e-06,8.960940931663853e-06,8.90094537026095e-06,8.9162082190743e-06,8.941468564384024e-06,8.894613194616946e-06,8.92443104460594e-06,8.93113697704329e-06,8.839776472577456e-06,8.86258548705574e-06,8.78152017431949e-06,8.507075202117616e-06
1650,7.116300272774347e-06,7.234302622201502e-06,7.380348081587495e-06,7.570413639079898e-06,7.543523367779691e-06,7.778107451867254e-06,7.95324527110223e-06,8.07895136858547e-06,8.199310284931999e-06,8.305617694691773e-06,8.3667103893426e-06,8.42131499360783e-06,8.456171805525578e-06,8.503443284224218e-06,8.53629844478702e-06,8.561770927105987e-06,8.583906505222152e-06,8.607053359406585e-06,8.63928017601677e-06,8.641266990858354e-06,8.672311146873536e-06,8.614596352980047e-06,8.62921520815501e-06,8.654803649959479e-06,8.610130023583113e-06,8.639331544598553e-06,8.646294107952708e-06,8.557490991857741e-06,8.579838657769264e-06,8.501549677471151e-06,8.235923619639698e-06
1700,6.853417610985222e-06,6.969456993044366e-06,7.113559304255813e-06,7.299447859926241e-06,7.27884148229133e-06,7.509024154149973e-06,7.681314592120547e-06,7.805790721686608e-06,7.924402895817097e-06,8.029044590816825e-06,8.089899251763326e-06,8.144531799923527e-06,8.17960005764021e-06,8.227059867361415e-06,8.26021535614488e-06,8.286147578337263e-06,8.30850854891787e-06,8.331350893967064e-06,8.363513821878882e-06,8.36597024090301e-06,8.397069493469394e-06,8.341521193110095e-06,8.355516839758098e-06,8.381374787368461e-06,8.338751241066666e-06,8.367346038767137e-06,8.37453482778393e-06,8.288172381675834e-06,8.310073949917504e-06,8.23441703635991e-06,7.977197726522223e-06
1750,6.604669779003157e-06,6.718715618933567e-06,6.860787615144612e-06,7.04256984545862e-06,7.0276257448378135e-06,7.253425701384688e-06,7.422839147197958e-06,7.545981741922629e-06,7.662811020237417e-06,7.765764254303727e-06,7.826305016061913e-06,7.8808705108124e-06,7.91606889084586e-06,7.963618854312494e-06,7.996990534764616e-06,8.023294448538954e-06,8.04582388468465e-06,8.068352293367695e-06,8.100407026513622e-06,8.103284646598423e-06,8.134384134630596e-06,8.080895627927908e-06,8.094288761127683e-06,8.120363566462106e-06,8.079668335620562e-06,8.1076666695835e-06,8.115054110674938e-06,8.031023697136004e-06,8.052493522163173e-06,7.979334355633298e-06,7.730136061971144e-06
1800,6.369039229524673e-06,6.4810728845065265e-06,6.6210467990785e-06,6.79879857683508e-06,6.788958662109731e-06,7.010406951694653e-06,7.1769272572102225e-06,7.298650545809379e-06,7.4136710808436e-06,7.514921460866956e-06,7.575082811994084e-06,7.62949826825155e-06,7.664755338200261e-06,7.71230906082295e-06,7.745822488936465e-06,7.772419753392827e-06,7.795067113847023e-06,7.81727438658619e-06,7.849182169586164e-06,7.852437301557837e-06,7.883488643940056e-06,7.831960159343489e-06,7.844771272170787e-06,7.87101559790907e-06,7.832135917099658e-06,7.859548550768608e-06,7.867109614745187e-06,7.785309926220642e-06,7.806361546733696e-06,7.735574907707796e-06,7.494036151683647e-06
