Production rate of Ti-44 by GCR (all) in meteoroid 30cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,10.08,15.16,20.24,25.32,30.4,35.48,40.56,45.64,50.72,55.8,60.88,65.96,71.04,76.12,81.2,86.28,91.36,96.44,101.52,106.6
950,1.2139139274446671e-05,1.2221592455175167e-05,1.2324743091474912e-05,1.258272098483101e-05,1.227493872827693e-05,1.259786290588625e-05,1.2809073476925327e-05,1.2980390649323851e-05,1.3159250944885145e-05,1.3308993392133332e-05,1.3396343682036255e-05,1.3522500522214468e-05,1.3576044729387828e-05,1.3631886991040677e-05,1.3690071640337384e-05,1.3686555296217124e-05,1.3702831624141772e-05,1.379956426265236e-05,1.3852683101038146e-05,1.3832223700578188e-05,1.3875202528482529e-05,1.3893046938710542e-05,1.372967083639576e-05,1.3487447134475619e-05
1000,1.1576584798440307e-05,1.1662946285620447e-05,1.1772398336551144e-05,1.2027281507908274e-05,1.1749294674806605e-05,1.2070049756290745e-05,1.2282005909311086e-05,1.2455116795171162e-05,1.2633615842477189e-05,1.2782884670354462e-05,1.2871696359339066e-05,1.2997674275050861e-05,1.305298513232068e-05,1.3110720451300528e-05,1.317104108877937e-05,1.317080597390415e-05,1.3187719677043766e-05,1.3283059796053049e-05,1.3335427975107312e-05,1.3317709277579698e-05,1.3356877245150227e-05,1.3376836929620535e-05,1.3221714237208608e-05,1.2992651933187732e-05
1050,1.1055845091013073e-05,1.1145271318673743e-05,1.1259836845091845e-05,1.1511290516677516e-05,1.125992242726407e-05,1.1577945976338305e-05,1.179000410137442e-05,1.1964236669291643e-05,1.2141959599296438e-05,1.229046874303743e-05,1.2380366221052656e-05,1.2505880442394443e-05,1.2562619342466426e-05,1.262189458597745e-05,1.268399079799337e-05,1.2686671221045722e-05,1.2704101259169709e-05,1.2798013555741085e-05,1.2849614179274147e-05,1.2834376111226523e-05,1.2870080202945675e-05,1.289185345636825e-05,1.2744443107887586e-05,1.2527531864844215e-05
1100,1.0572665863038377e-05,1.0664454100765992e-05,1.0783129459273864e-05,1.1030901431090267e-05,1.0803380458565754e-05,1.1118223620713412e-05,1.1329851262805506e-05,1.1504642297147215e-05,1.1681248923173437e-05,1.1828763611746893e-05,1.1919427823978466e-05,1.204424348325027e-05,1.210212044620975e-05,1.2162632274491515e-05,1.2226191142724506e-05,1.2231464551419382e-05,1.2249306528672998e-05,1.2341767784027336e-05,1.2392589524067367e-05,1.2379599986851082e-05,1.2412150570304566e-05,1.2435474242652195e-05,1.2295280518975055e-05,1.208961012184346e-05
1150,1.0123339353005116e-05,1.021690251527671e-05,1.0338837545404408e-05,1.058274230353854e-05,1.0376641001868684e-05,1.0687948338165755e-05,1.0898705467207849e-05,1.10735828133258e-05,1.1248795113944205e-05,1.1395123336328255e-05,1.1486282935577466e-05,1.1610206833869109e-05,1.1668973059716882e-05,1.1730460456280602e-05,1.1795209835078591e-05,1.1802791019171608e-05,1.182095478611934e-05,1.1911951690515367e-05,1.196198785761834e-05,1.195103920253103e-05,1.19807144981399e-05,1.2005358670214625e-05,1.1871926483707748e-05,1.167667488502301e-05
1200,9.70461990210885e-06,9.799466374905719e-06,9.923939327439734e-06,1.0163845305868333e-05,9.977030094498079e-06,1.0284523196843288e-05,1.0494046887062587e-05,1.0668614854073803e-05,1.084220669553467e-05,1.0987192188513034e-05,1.1078616213015701e-05,1.1201490044488199e-05,1.1260931733108531e-05,1.132316977702194e-05,1.1388872631929585e-05,1.1398508812714211e-05,1.1416916449513419e-05,1.1506443812243713e-05,1.1555691578329387e-05,1.1546597595186852e-05,1.1573647526790985e-05,1.1599411000380194e-05,1.1472321767803338e-05,1.1286744791916017e-05
1250,9.313654705174039e-06,9.409372077173153e-06,9.535769092065979e-06,9.771588412467852e-06,9.602177744146359e-06,9.905641859359422e-06,1.0113633696697877e-05,1.0287560998909695e-05,1.0459349659082093e-05,1.0602866119013686e-05,1.0694357904171321e-05,1.0816052655104025e-05,1.087598585369608e-05,1.0938780504464447e-05,1.1005230125007436e-05,1.101669677876336e-05,1.1035280892252944e-05,1.1123340164205536e-05,1.1171799911173471e-05,1.1164393245376912e-05,1.1189042767241514e-05,1.1215749231958042e-05,1.1094617250018971e-05,1.0918039694465033e-05
1300,8.947926636932141e-06,9.044168495062651e-06,9.171966710665952e-06,9.403646882105526e-06,9.249976274328382e-06,9.549249337041539e-06,9.755465022213243e-06,9.928474773532907e-06,1.0098313923067067e-05,1.024026020789646e-05,1.0331652301810889e-05,1.0452063601665197e-05,1.0512329889844598e-05,1.0575513602239099e-05,1.0642529538513717e-05,1.0655626830550314e-05,1.0674329111124251e-05,1.0760927162133e-05,1.080860193461451e-05,1.0802731863489121e-05,1.0825183843116129e-05,1.0852678607677977e-05,1.0737147859862153e-05,1.056895577856355e-05
1350,8.605206760465431e-06,8.701681909138799e-06,8.830435489174124e-06,9.057952667117756e-06,8.918545322437446e-06,9.213508927286257e-06,9.417749656046803e-06,9.589611033679621e-06,9.757384902018896e-06,9.89768103868851e-06,9.988830938659265e-06,1.0107875186644235e-05,1.016833804811591e-05,1.0231766070646577e-05,1.0299190671927392e-05,1.0313740400909468e-05,1.0332510395337909e-05,1.0417658500066621e-05,1.0464553544711597e-05,1.0460084056392316e-05,1.0480521779299246e-05,1.0508668975458172e-05,1.0398410310314594e-05,1.0238044300353404e-05
1400,8.283514654234125e-06,8.379978265281223e-06,8.509306784696503e-06,8.732660277497923e-06,8.606202281911096e-06,8.896774225222759e-06,9.09887951465657e-06,9.269400787018279e-06,9.435019296454078e-06,9.57360314663011e-06,9.664389710427563e-06,9.782000836838593e-06,9.842542596603509e-06,9.906089835763773e-06,9.973785292009616e-06,9.989628262561084e-06,1.0008422327074631e-05,1.0092135322217198e-05,1.0138257699135348e-05,1.0135065827287242e-05,1.015365517908448e-05,1.0182335362800559e-05,1.0077043993327805e-05,9.923993337066625e-06
1450,7.98108509464509e-06,8.07733140548468e-06,8.20691015436875e-06,8.426117932781295e-06,8.311437225187124e-06,8.597565323062476e-06,8.797407020146664e-06,8.966429694980298e-06,9.129824389183675e-06,9.266648855561896e-06,9.35696926991374e-06,9.473096019405764e-06,9.533615248983777e-06,9.597173603777541e-06,9.665019408954792e-06,9.682013165171969e-06,9.700793569616502e-06,9.783089152328014e-06,9.828447406885005e-06,9.826421782605758e-06,9.843313154796081e-06,9.872421242455644e-06,9.771814524015654e-06,9.625612062790169e-06
1500,7.696339936845304e-06,7.792196197837363e-06,7.921748053323474e-06,8.136843070254814e-06,8.032891534535047e-06,8.314548483653164e-06,8.512025744860473e-06,8.679419641297491e-06,8.84054026863126e-06,8.975570947067549e-06,9.065338158299167e-06,9.17994180413291e-06,9.240351115805336e-06,9.303827204803591e-06,9.371717975383365e-06,9.389734839653717e-06,9.408468998724714e-06,9.489367141856027e-06,9.533971027103802e-06,9.533010615882529e-06,9.548340574457271e-06,9.577784062612384e-06,9.481599513235286e-06,9.341817148849648e-06
1550,7.427864271780852e-06,7.523185707265428e-06,7.652474293684286e-06,7.863501461273423e-06,7.769339616807585e-06,8.046518710645187e-06,8.241553782485795e-06,8.407212868369276e-06,8.56602450697749e-06,8.699237707788026e-06,8.788378237356765e-06,8.901430652924962e-06,8.96165481867654e-06,9.02496803598369e-06,9.092811629589333e-06,9.11173700061884e-06,9.130396812371948e-06,9.209919276593313e-06,9.253779518294829e-06,9.253792515210776e-06,9.267685265033131e-06,9.297382690824748e-06,9.205376223112123e-06,9.071620959807845e-06
1600,7.174386120196335e-06,7.269051716517549e-06,7.3978756289486016e-06,7.604889331014324e-06,7.519673195492016e-06,7.792384745045953e-06,7.984919407880316e-06,8.148758273416043e-06,8.305238906246605e-06,8.43661998236548e-06,8.52507206419264e-06,8.636554091838208e-06,8.696528434373814e-06,8.759609282212289e-06,8.827325170792834e-06,8.84705604246528e-06,8.865617317689302e-06,8.943787244204237e-06,8.986915341779812e-06,8.987818202467662e-06,9.000386875378689e-06,9.030266481895718e-06,8.942210820188596e-06,8.814121273326448e-06
1650,6.9347590670258e-06,7.028668038601602e-06,7.156855948093942e-06,7.359917990214155e-06,7.282887766466936e-06,7.551156103309079e-06,7.741148666480525e-06,7.903099528965985e-06,8.057237993746795e-06,8.186779924855224e-06,8.274491912689562e-06,8.384391980767389e-06,8.444060993352254e-06,8.506849648097131e-06,8.574367507643911e-06,8.59481117663729e-06,8.613253145430672e-06,8.690094715891666e-06,8.732502773731077e-06,8.734219362204033e-06,8.745567152576556e-06,8.775565729215457e-06,8.691248989428634e-06,8.568492298366914e-06
1700,6.707947352024863e-06,6.801016165948998e-06,6.928422658776317e-06,7.127600577294894e-06,7.058070878071749e-06,7.321931840386595e-06,7.509354597227022e-06,7.669364750564171e-06,7.821159003262988e-06,7.948861194157762e-06,8.035790196318178e-06,8.144103144226977e-06,8.203419303647936e-06,8.265864379530881e-06,8.333122864593607e-06,8.35419579984233e-06,8.372500683985862e-06,8.448038836577398e-06,8.489739421074514e-06,8.492200258439435e-06,8.502421426385302e-06,8.53248329905904e-06,8.451707711724633e-06,8.333976803730542e-06
1750,6.493013021556317e-06,6.5851728843044825e-06,6.711674914731328e-06,6.907040581041123e-06,6.8443919556242715e-06,7.103890776096308e-06,7.288727843791116e-06,7.44675748173675e-06,7.596213122910629e-06,7.722080381745876e-06,7.808191087955372e-06,7.914917165938634e-06,7.973839908996285e-06,8.03589738970507e-06,8.102843066083241e-06,8.124469917426921e-06,8.142622558990384e-06,8.21688275155429e-06,8.257888769975407e-06,8.261030370510586e-06,8.270211129994049e-06,8.30028727999266e-06,8.222868039707571e-06,8.10987919955129e-06
1800,6.289104817449342e-06,6.380299545485213e-06,6.505793403202718e-06,6.697421871616598e-06,6.641093438540594e-06,6.896282967570229e-06,7.078528450101899e-06,7.2345488045336e-06,7.38167782676894e-06,7.505719494763693e-06,7.59098316576678e-06,7.696127182010482e-06,7.754622020920384e-06,7.816254334229036e-06,7.882840747429043e-06,7.90495347430256e-06,7.92294101244417e-06,7.99594902507946e-06,8.036273622996257e-06,8.040037906088442e-06,8.048257212720156e-06,8.078304506300676e-06,8.004068733020438e-06,7.895559439443443e-06
1850,6.095448535794795e-06,6.185632746342759e-06,6.310031457161693e-06,6.498000014236972e-06,6.447483037142816e-06,6.698422246645774e-06,6.878078669742935e-06,7.0320704152234125e-06,7.176890137011606e-06,7.299119346054759e-06,7.383512941587761e-06,7.487083533799847e-06,7.5451212899420154e-06,7.606296504531676e-06,7.672483365066736e-06,7.695020469002807e-06,7.712832058176103e-06,7.784613829018551e-06,7.824270303552754e-06,7.82860407168253e-06,7.835934322872925e-06,7.865914836384812e-06,7.794700635915394e-06,7.69042763167489e-06
1900,5.9113386344528406e-06,6.000476204259396e-06,6.123707296728309e-06,6.308094677575437e-06,6.262926947964475e-06,6.509679670540794e-06,6.686756646259595e-06,6.838708530340206e-06,6.981240687559872e-06,7.1016737260918225e-06,7.185179150769994e-06,7.287188163231923e-06,7.344744302015685e-06,7.405435428963379e-06,7.471187898467173e-06,7.494093745610694e-06,7.5117203094374e-06,7.582301798369054e-06,7.621303524922292e-06,7.6261579993027784e-06,7.632665657688266e-06,7.662546085314223e-06,7.594201697986646e-06,7.4939392648056525e-06
1950,5.736130905263934e-06,5.824193654444894e-06,5.946197236489578e-06,6.127082979771804e-06,6.0868438923298095e-06,6.329477758336664e-06,6.5039908440005134e-06,6.6538985093830956e-06,6.794168480330842e-06,6.912824251114056e-06,6.995427701083868e-06,7.095889651281924e-06,7.1529437036377036e-06,7.213128087791539e-06,7.278416152326148e-06,7.301640374190104e-06,7.319074390124485e-06,7.388481466023865e-06,7.426841836524828e-06,7.432172243191672e-06,7.437918392742946e-06,7.467669525842663e-06,7.40205255373919e-06,7.3055909674485666e-06
2000,5.569236057266224e-06,5.656202622818301e-06,5.776929721815951e-06,5.954393640144163e-06,5.918699864336831e-06,6.157285405721213e-06,6.3292551277601105e-06,6.477120097925107e-06,6.615156241756605e-06,6.73205579780601e-06,6.813747193721819e-06,6.912678815234367e-06,6.969213873508609e-06,7.028872662243147e-06,7.093670581195991e-06,7.117167543592232e-06,7.134402854229311e-06,7.202661202083526e-06,7.240393573080237e-06,7.246158773234582e-06,7.251199616187073e-06,7.280795884828882e-06,7.217772589142935e-06,7.124916733603093e-06
