Production rate of Ti-44 by GCR (all) in meteoroid 20cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,10.34,15.68,21.02,26.36,31.7,37.04,42.38,47.72,53.06,58.4,63.74,69.08
950,1.0958500175024502e-05,1.0902199324066702e-05,1.0872528433985916e-05,1.1083672963210022e-05,1.032792865886302e-05,1.0538839614089446e-05,1.0721249842866047e-05,1.080055062738209e-05,1.0892182644418524e-05,1.096735250650444e-05,1.1007632247656906e-05,1.1065194935958536e-05,1.1108287215802539e-05,1.1053957380258347e-05,1.0982640022271124e-05,1.075325031697325e-05
1000,1.0389814210799265e-05,1.0343224142492258e-05,1.0323651457918834e-05,1.0531183748011108e-05,9.826519351942071e-06,1.0034935628811258e-05,1.0215877190544338e-05,1.0298048880052367e-05,1.038951908468381e-05,1.046501163988897e-05,1.0506772518263576e-05,1.0564896541577068e-05,1.0608510725570395e-05,1.0558993336221378e-05,1.0494344056349147e-05,1.0275809512841787e-05
1050,9.86479448244178e-06,9.826651117514557e-06,9.81578186775797e-06,1.0019466464002842e-05,9.361149805918109e-06,9.56669529011752e-06,9.745749105986075e-06,9.830117100686394e-06,9.921151213006643e-06,9.996684186921488e-06,1.0039598773487701e-05,1.0098010836594225e-05,1.0141929757562352e-05,1.0096739846661575e-05,1.0038105378820502e-05,9.829679789242794e-06
1100,9.378944780277586e-06,9.348167111446853e-06,9.344807529098568e-06,9.544479132044883e-06,8.92833533793506e-06,9.130721159033917e-06,9.307555536044517e-06,9.393551642994986e-06,9.483926444920876e-06,9.559266246422225e-06,9.603056907989916e-06,9.661529869270064e-06,9.705572960597332e-06,9.664282961061731e-06,9.611084066366549e-06,9.412089172979717e-06
1150,8.928349500073862e-06,8.90400903889048e-06,8.907133752957165e-06,9.102683029842416e-06,8.525015067266235e-06,8.724023203032037e-06,8.898378053234743e-06,8.98552310709472e-06,9.075057610335756e-06,9.150011215587252e-06,9.194442205312334e-06,9.252787438365139e-06,9.296804615217763e-06,9.259036452879495e-06,9.21075818141519e-06,9.02057597697981e-06
1200,8.509583763409827e-06,8.490879822322558e-06,8.499605235414159e-06,8.690967520906979e-06,8.148490007415825e-06,8.343960076419001e-06,8.515634122210632e-06,8.603523715514155e-06,8.692071957087276e-06,8.766480251766923e-06,8.811351184445074e-06,8.8694123030899e-06,8.91327895069425e-06,8.878697385857828e-06,8.83488080731322e-06,8.652946876407795e-06
1250,8.11963970138455e-06,8.105879253360467e-06,8.119441671253025e-06,8.306587928064782e-06,7.796371672665487e-06,7.988190245926254e-06,8.157030598635672e-06,8.245323307813145e-06,8.332768445856309e-06,8.406500738053283e-06,8.451641181509319e-06,8.509288861294447e-06,8.5529017104664e-06,8.521208705675062e-06,8.481443858400613e-06,8.307241596653724e-06
1300,7.755865601430793e-06,7.746446761107625e-06,7.764184324172916e-06,7.947113882521239e-06,7.466539171556825e-06,7.654631086651238e-06,7.820524722618857e-06,7.908932349051646e-06,7.995181803546546e-06,8.068131281930396e-06,8.113396253260693e-06,8.170523939829862e-06,8.213797657729402e-06,8.184727593096902e-06,8.148647448787077e-06,7.981703025940765e-06
1350,7.4159153688918396e-06,7.410313761384919e-06,7.431651438126545e-06,7.610386143625189e-06,7.157103195794296e-06,7.341424471760393e-06,7.504291233885276e-06,7.592570680889666e-06,7.677552118618272e-06,7.749632078004859e-06,7.794898277457214e-06,7.851418615988331e-06,7.894282976555626e-06,7.867598568701977e-06,7.834873847545464e-06,7.674751803480753e-06
1400,7.097706318370247e-06,7.095463767267108e-06,7.1199008296936045e-06,7.294480312355856e-06,6.8663756459437096e-06,7.046907684570125e-06,7.206694516510266e-06,7.294641001346754e-06,7.3782990063922476e-06,7.449439699445277e-06,7.494602348720244e-06,7.5504442025252746e-06,7.59284172912566e-06,7.568330537012768e-06,7.538665238091128e-06,7.384964619680672e-06
1450,6.799383736109251e-06,6.8000988266230885e-06,6.8271983489654015e-06,6.99767618899909e-06,6.592843891603968e-06,6.76958871742132e-06,6.926264898563674e-06,7.013706259195912e-06,7.095999562752509e-06,7.166145564968381e-06,7.211115743176629e-06,7.266221695896703e-06,7.308105690454549e-06,7.285577112984123e-06,7.258704648656433e-06,7.111055610512365e-06
1500,6.51929098016307e-06,6.5226111479154325e-06,6.5519911639489085e-06,6.7184317781247415e-06,6.335148862607394e-06,6.508125205332882e-06,6.661678401849246e-06,6.748470305500839e-06,6.829369474011397e-06,6.898477471331855e-06,6.943179862556962e-06,6.997504119011838e-06,7.038837008883064e-06,7.018119696294086e-06,6.9937995385829565e-06,6.851860343174124e-06
1550,6.255944135772842e-06,6.261559004075744e-06,6.29288503104303e-06,6.455361140418587e-06,6.092066323262559e-06,6.261306386343698e-06,6.411739370453317e-06,6.497761268190151e-06,6.577246768609461e-06,6.645283694455573e-06,6.689654677201185e-06,6.743161294198356e-06,6.783913241353585e-06,6.764852856214979e-06,6.74286761880735e-06,6.606321981595608e-06
1600,6.0080104379376455e-06,6.015646182362642e-06,6.048624876333126e-06,6.207215444763183e-06,5.862490804000932e-06,6.028037594054068e-06,6.1753655124901064e-06,6.2605172134420336e-06,6.338577790006064e-06,6.405519252327616e-06,6.449505274076486e-06,6.502166665357869e-06,6.542314392968202e-06,6.524771667646341e-06,6.504924559806865e-06,6.37347929343771e-06
1650,5.77428982531417e-06,5.783704387858854e-06,5.818078140076413e-06,5.972866695260782e-06,5.645421761708434e-06,5.8073268781099455e-06,5.951574973574112e-06,6.03577373576784e-06,6.112405044996036e-06,6.178233994906565e-06,6.221790185344613e-06,6.273585855103872e-06,6.3131116549760605e-06,6.296960701433724e-06,6.279073300493539e-06,6.152456219019175e-06
1700,5.5536991093787685e-06,5.564678118655176e-06,5.6002204378277965e-06,5.751293704140882e-06,5.439951617263249e-06,5.598273420471137e-06,5.7394751279424766e-06,5.822653181384879e-06,5.897856641875959e-06,5.962562244218875e-06,6.005651228957402e-06,6.056566696572859e-06,6.095457587550064e-06,6.080584422640245e-06,6.064494720231682e-06,5.942452770117968e-06
1750,5.345258337727231e-06,5.35761161851674e-06,5.394123172198181e-06,5.541569958326674e-06,5.245255380716675e-06,5.400057473238042e-06,5.538252827421289e-06,5.620355260066067e-06,5.694137081521253e-06,5.7577137547640894e-06,5.800304638063648e-06,5.850330523301391e-06,5.888577536096591e-06,5.874878791490522e-06,5.860439475712957e-06,5.742737065201696e-06
1800,5.1480790060930256e-06,5.161637582989356e-06,5.198942793784825e-06,5.342853089116329e-06,5.060581624454247e-06,5.211931590611149e-06,5.347165892366811e-06,5.428148841699126e-06,5.5005192039380504e-06,5.562965802485042e-06,5.6050332928875285e-06,5.654164536170618e-06,5.691762104414364e-06,5.679143895212158e-06,5.666220836719928e-06,5.55263833915973e-06
1850,4.9613538343785285e-06,4.975967351315628e-06,5.013911461826578e-06,5.154375704219051e-06,4.8852446051003244e-06,5.033212965555465e-06,5.165535664457529e-06,5.24536476724235e-06,5.3163371250941775e-06,5.377656241723929e-06,5.4191798988917e-06,5.467415095572102e-06,5.504360536347925e-06,5.492737466471074e-06,5.481208381300234e-06,5.371540791458222e-06
1900,4.784347870952607e-06,4.799882362129954e-06,4.838328897267039e-06,4.975437381773748e-06,4.718617367841044e-06,4.863276712741448e-06,4.992740470431359e-06,5.0713895311608775e-06,5.140980025263807e-06,5.201177395159404e-06,5.242140979810696e-06,5.2894818109160575e-06,5.325774880899018e-06,5.31506916671836e-06,5.3048224326943405e-06,5.198878157933194e-06
1950,4.61639072915084e-06,4.632726687943934e-06,4.671555255200649e-06,4.805397658900227e-06,4.560125693759828e-06,4.7015499647414446e-06,4.82820986985398e-06,4.905659714961416e-06,4.9738866718868956e-06,5.032970662800568e-06,5.0733615745728985e-06,5.119812319398524e-06,5.155454835030806e-06,5.145595531474423e-06,5.136529138412071e-06,5.034128909049111e-06
2000,4.456869792237072e-06,4.4739004936694335e-06,4.51300487172009e-06,4.643669874295184e-06,4.409242772895714e-06,4.547506669373146e-06,4.671419579788514e-06,4.747657070057801e-06,4.814540577941431e-06,4.8725217535597515e-06,4.912330544058659e-06,4.95789766235323e-06,4.9928931743927955e-06,4.983815490106612e-06,4.975836106844522e-06,4.876811992079092e-06
