Production rate of Ti-44 by GCR (all) in meteoroid 40cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,10.14,15.28,20.42,25.56,30.7,35.84,40.98,46.12,51.26,56.4,61.54,66.68,71.82,76.96,82.1,87.24,92.38,97.52,102.66,107.8,112.94,118.08,123.22,128.36,133.5,138.64,143.78
950,1.4974342459947338e-05,1.5149352767980507e-05,1.536093722380818e-05,1.568864131276198e-05,1.5503397719795625e-05,1.5906582743877638e-05,1.6202124878824124e-05,1.6405522897250655e-05,1.661228187718414e-05,1.6803978418201203e-05,1.6904965210371958e-05,1.6992015639695508e-05,1.7057650610799423e-05,1.7143939126981867e-05,1.719252450658885e-05,1.7222239608028296e-05,1.7268322193983347e-05,1.733302919387214e-05,1.738109771377875e-05,1.7401092445732816e-05,1.74447475134899e-05,1.7384789202352102e-05,1.739087273002495e-05,1.7442271675299424e-05,1.7372842819776334e-05,1.7412121474318796e-05,1.744600668920981e-05,1.725927694802683e-05,1.7295603177894848e-05,1.7128178031582704e-05,1.662387711556668e-05
1000,1.4294375002845978e-05,1.4471425774040922e-05,1.4687464896625757e-05,1.501174901212075e-05,1.4856259966151692e-05,1.5257883174165744e-05,1.5554232995438922e-05,1.5761842977761926e-05,1.5969618193283353e-05,1.616171872163004e-05,1.6265658068214444e-05,1.6356532959535063e-05,1.6425485558850498e-05,1.65155221397487e-05,1.656753498061273e-05,1.6600959345115314e-05,1.6649174812184327e-05,1.6713998130419317e-05,1.676369665225354e-05,1.6785612481348106e-05,1.6831334625285328e-05,1.677602091064685e-05,1.678155408531745e-05,1.6834808341174312e-05,1.6770634912396472e-05,1.680940817082623e-05,1.6843945838254514e-05,1.6663403000868316e-05,1.6698825318569585e-05,1.653781024047537e-05,1.6052114352605267e-05
1050,1.3664584489520766e-05,1.384280496442786e-05,1.4062042682970214e-05,1.4382434515219028e-05,1.4253188933417394e-05,1.4652414203368474e-05,1.4948728315710909e-05,1.5159526989874094e-05,1.5367710252753963e-05,1.5559720807839653e-05,1.5666050290250746e-05,1.576010896392872e-05,1.5831847802500974e-05,1.5925027371730304e-05,1.5979969349274305e-05,1.6016607803494482e-05,1.6066634635677304e-05,1.6131446426174177e-05,1.618249492736249e-05,1.6206095443466505e-05,1.6253561034164708e-05,1.6202562630316114e-05,1.620752749085637e-05,1.6262377054776417e-05,1.620303568766101e-05,1.6241265551235734e-05,1.627634089786342e-05,1.6101601836357714e-05,1.6136164130132902e-05,1.5981135598832772e-05,1.5512903135372253e-05
1100,1.3079877116425628e-05,1.3258556281020624e-05,1.347994615909066e-05,1.3796083093076998e-05,1.369003627887024e-05,1.4086185569364624e-05,1.4381765315956557e-05,1.4594884640919668e-05,1.480296677122565e-05,1.4994475502369005e-05,1.5102712039990085e-05,1.5199401361294814e-05,1.5273467654202924e-05,1.5369264751095495e-05,1.5426701791548327e-05,1.5466121457589233e-05,1.5517679099731636e-05,1.5582372176134676e-05,1.563452717061475e-05,1.5659604649331215e-05,1.5708531347257134e-05,1.5661549736657222e-05,1.5665936431744996e-05,1.572215270768612e-05,1.5667262045815186e-05,1.5704919386123938e-05,1.5740431641491377e-05,1.5571150414195663e-05,1.5604892750948835e-05,1.545546539329023e-05,1.5003653071510685e-05
1150,1.253581347225553e-05,1.271437038176295e-05,1.293703947406198e-05,1.3248647816106713e-05,1.3163149926270403e-05,1.3555675866437767e-05,1.384994312760674e-05,1.4064645770301551e-05,1.4272200628955328e-05,1.4462864542346602e-05,1.4572592377851025e-05,1.4671433776189331e-05,1.4747430511817587e-05,1.4845387948177083e-05,1.4904941165606189e-05,1.494676281395911e-05,1.4999605969932998e-05,1.5064090520095905e-05,1.5117139949162847e-05,1.5143511424678611e-05,1.5193652470029084e-05,1.5150416191013175e-05,1.5154221373404567e-05,1.5211602908717746e-05,1.5160818530064617e-05,1.5197881571559161e-05,1.5233742071580679e-05,1.506960523442909e-05,1.5102564301351546e-05,1.4958386602610498e-05,1.4522038688832624e-05
1200,1.2028507341922689e-05,1.220646747809402e-05,1.242968703354542e-05,1.2736565329387197e-05,1.2669302387186868e-05,1.3057765933473632e-05,1.3350243303078643e-05,1.3565902383525148e-05,1.3772573705253242e-05,1.3962107723978266e-05,1.4072968441030758e-05,1.4173547086151175e-05,1.425113000563665e-05,1.435084933210407e-05,1.4412187398166433e-05,1.4456078148387945e-05,1.4509991970361866e-05,1.4574192835689772e-05,1.462795175696649e-05,1.465545570412352e-05,1.4706595093461392e-05,1.4666856575155129e-05,1.4670082093332695e-05,1.4728450977404053e-05,1.468146104579392e-05,1.4717914113290972e-05,1.4754044700363058e-05,1.4594767316886555e-05,1.4626976805796458e-05,1.4487727399356449e-05,1.4065966345208824e-05
1250,1.1554542729566412e-05,1.1731519036066673e-05,1.1954680612213611e-05,1.2256686183804868e-05,1.2205631157381158e-05,1.2589683292917921e-05,1.2879977761572262e-05,1.3096060043148694e-05,1.3301550528426135e-05,1.3489718421471922e-05,1.36014026110192e-05,1.3703358345398367e-05,1.3782228394518363e-05,1.3883361853568902e-05,1.39461945469491e-05,1.3991861681297992e-05,1.4046657694327016e-05,1.411051210764907e-05,1.4164819042841823e-05,1.419331256243758e-05,1.42452609577553e-05,1.4208793808009498e-05,1.421144563800702e-05,1.42706444465241e-05,1.4227165969105614e-05,1.426299845043212e-05,1.4299330117254817e-05,1.4144652349126637e-05,1.4176143291309373e-05,1.4041527736244909e-05,1.3633546012082136e-05
1300,1.1110905371775548e-05,1.1286582947100692e-05,1.1509178831991703e-05,1.1806216863021208e-05,1.1769588873855601e-05,1.2148955552817827e-05,1.2436745017285607e-05,1.2652796894014034e-05,1.2856859133646083e-05,1.3043465963450078e-05,1.3155706235021509e-05,1.3258725944160807e-05,1.3338622929620552e-05,1.3440866636181253e-05,1.3504939368174441e-05,1.3552125068724788e-05,1.3607637705059171e-05,1.3671093402558327e-05,1.3725807231619002e-05,1.3755163653388322e-05,1.3807754899058633e-05,1.3774351569566327e-05,1.3776438941508923e-05,1.3836328132941484e-05,1.3796103726236321e-05,1.383130921037971e-05,1.3867780945144389e-05,1.3717465127378701e-05,1.3748266185664811e-05,1.3618014157195274e-05,1.3223067106968494e-05
1350,1.0694925864383531e-05,1.0869049536327247e-05,1.1090656621759336e-05,1.1382671273565099e-05,1.1358901413591523e-05,1.1733371125031901e-05,1.2018393188005492e-05,1.2234028954966112e-05,1.2436457849313568e-05,1.2621343659511345e-05,1.273390875578804e-05,1.2837719922030865e-05,1.2918417158054384e-05,1.302150529877325e-05,1.3086594450339696e-05,1.3135071305796563e-05,1.319115494706845e-05,1.3254168586776816e-05,1.3309165897328021e-05,1.333927273117623e-05,1.3392360877748315e-05,1.3361830644890212e-05,1.336336532794335e-05,1.3423821016642802e-05,1.3386616101426951e-05,1.3421191660481806e-05,1.3457749459312637e-05,1.3311577581826291e-05,1.3341715305720788e-05,1.3215578136707434e-05,1.2832977707429111e-05
1400,1.0304232163918153e-05,1.0476596350293889e-05,1.0696862787276318e-05,1.098382994123e-05,1.0971532493666054e-05,1.1340945950954857e-05,1.1622988586679552e-05,1.1837880583528556e-05,1.2038506986765646e-05,1.2221541507705349e-05,1.233423132865277e-05,1.2438596563949138e-05,1.2519896337131728e-05,1.262359621874539e-05,1.2689505155093894e-05,1.2739072311866462e-05,1.2795598756143958e-05,1.285813458878921e-05,1.2913307406501028e-05,1.2944064585345913e-05,1.299752133777248e-05,1.2969688549098963e-05,1.2970684265695342e-05,1.3031596310096981e-05,1.2997196669491384e-05,1.3031142258900861e-05,1.3067738277912866e-05,1.2925509809218262e-05,1.2955008858088612e-05,1.2832757380346217e-05,1.2461866602932311e-05
1450,9.936709706820967e-06,1.0107150101976243e-05,1.0325784211693293e-05,1.0607705521183412e-05,1.0605653624301089e-05,1.0969895187824736e-05,1.124878893512381e-05,1.1462659233622874e-05,1.1661344606711297e-05,1.1842422799972056e-05,1.195506418040913e-05,1.2059776572574505e-05,1.214150628596464e-05,1.2245614094461946e-05,1.231216974766085e-05,1.2362649602354622e-05,1.2419505888064908e-05,1.2481534636499986e-05,1.2536788475528204e-05,1.256810684331193e-05,1.2621819366050972e-05,1.2596521911337438e-05,1.2596993857212078e-05,1.2658264212817221e-05,1.2626473859313402e-05,1.2659791815794075e-05,1.269638364024962e-05,1.2557913640337958e-05,1.2586796978968981e-05,1.2468219621717854e-05,1.210844773944664e-05
1500,9.590467757279929e-06,9.758854485503209e-06,9.975615508401612e-06,1.0252513510277002e-05,1.0259618493116793e-05,1.0618609012720507e-05,1.0894220424051688e-05,1.110683379400845e-05,1.1303465691884106e-05,1.1482503989362501e-05,1.1594947103434366e-05,1.1699826241367041e-05,1.178183512482269e-05,1.1886172282026543e-05,1.195322221169572e-05,1.2004457560327012e-05,1.2061544091086159e-05,1.2123042002796375e-05,1.2178294186156007e-05,1.221009419277708e-05,1.2263963216128432e-05,1.2241051189162874e-05,1.2241015640209739e-05,1.2302556935979063e-05,1.2273196242292394e-05,1.2305890862706256e-05,1.234244087482658e-05,1.2207558353412759e-05,1.2235847423633575e-05,1.2120748533367201e-05,1.177154669026799e-05
1550,9.263810877470692e-06,9.430042831559491e-06,9.644733181783299e-06,9.916647268650087e-06,9.931941036278663e-06,1.0285631861567613e-05,1.0557857989353146e-05,1.07690159274948e-05,1.096350417897144e-05,1.1140437299249985e-05,1.1252552588722291e-05,1.1357441156629e-05,1.1439597451217842e-05,1.154400747540304e-05,1.1611417333267178e-05,1.1663268907138181e-05,1.1720497831225631e-05,1.1781445874981306e-05,1.183662408340518e-05,1.1868834654925675e-05,1.192277283657205e-05,1.190210735964225e-05,1.1901581350177087e-05,1.1963315654167027e-05,1.193621971025723e-05,1.1968296897782062e-05,1.2004771728031647e-05,1.1873318211723698e-05,1.1901033083292499e-05,1.1789231435012617e-05,1.1450088849829294e-05
1600,8.955214633463609e-06,9.119214775832497e-06,9.331673534140342e-06,9.598656628966422e-06,9.621276592009143e-06,9.969644547106413e-06,1.0238408290096801e-05,1.0447943936204752e-05,1.0640217401309923e-05,1.0814995647616968e-05,1.0926671189602835e-05,1.103143203994422e-05,1.1113620580721373e-05,1.1217966374011864e-05,1.1285617710811857e-05,1.133796204084781e-05,1.1395255846922441e-05,1.1455639029899425e-05,1.1510680044762415e-05,1.1543237602601237e-05,1.1597168106110003e-05,1.1578620293857125e-05,1.1577621353727477e-05,1.163947909962246e-05,1.1614496264301528e-05,1.164596323072184e-05,1.1682333280008303e-05,1.1554161557987906e-05,1.1581321061474966e-05,1.147264853590938e-05,1.1143089098379333e-05
1650,8.663304821546674e-06,8.825016270873813e-06,9.03511370086858e-06,9.297229506688867e-06,9.32640564278804e-06,9.669448800511022e-06,9.934694965897914e-06,1.0142468762319723e-05,1.0332472572704244e-05,1.0505059534047305e-05,1.0616198778760675e-05,1.0720712409439318e-05,1.080283254424555e-05,1.0906994042607667e-05,1.0974782406195625e-05,1.1027509967212288e-05,1.1084800264261197e-05,1.1144607050173508e-05,1.1199455661785854e-05,1.1232303268970206e-05,1.1286158527355102e-05,1.1269608570480996e-05,1.1268154510758362e-05,1.1330073561681967e-05,1.1307064182217956e-05,1.1337929197148365e-05,1.1374168219501534e-05,1.1249141242234619e-05,1.127576308626241e-05,1.1170063491527609e-05,1.0849642726989354e-05
1700,8.386839634664763e-06,8.546222396532264e-06,8.753855309829981e-06,9.011176032006587e-06,9.04621974100822e-06,9.383953861950575e-06,9.645645825244164e-06,9.85154180142023e-06,1.0039235006280285e-05,1.0209605597217339e-05,1.0320125418419581e-05,1.0424287792510708e-05,1.050625158518531e-05,1.0610123717479932e-05,1.0677956999355563e-05,1.0730970593629908e-05,1.0788197048371729e-05,1.0847418860567038e-05,1.0902026917821038e-05,1.0935113533937749e-05,1.0988834171566258e-05,1.0974170524005407e-05,1.097227926284427e-05,1.1034204092692965e-05,1.1013039369929264e-05,1.104331154938985e-05,1.1079396286414018e-05,1.0957386195961089e-05,1.0983487070832236e-05,1.08806150901992e-05,1.0568917446309168e-05
1750,8.124694295565185e-06,8.28172252329053e-06,8.486810351638371e-06,8.73941480964495e-06,8.779709283825285e-06,9.112164810246634e-06,9.370281676031727e-06,9.574204260264429e-06,9.759557813760463e-06,9.92769659948973e-06,1.0037525610072004e-05,1.0141246266776411e-05,1.0222976941900456e-05,1.0326467853170507e-05,1.0394264847625868e-05,1.044747819364267e-05,1.0504587602900007e-05,1.0563218399129982e-05,1.0617543980329427e-05,1.0650823809749277e-05,1.0704357700144857e-05,1.0691476355876719e-05,1.0689165777623041e-05,1.0751046753332802e-05,1.0731607733247616e-05,1.076129686131423e-05,1.079720672110305e-05,1.0678093994959662e-05,1.070368966442335e-05,1.0603509914498062e-05,1.0300146330379466e-05
