Production rate of Ti-44 by GCR (all) in meteoroid 10cm.
Notes: LIS_VosPotgieter 2015
"Values=Production rates [atoms/gs], X=phi [MV], Y=depth [g/cm2]"
phi/depths,0.0,1.0,3.0,5.0,9.03,13.06,17.09,21.12,25.15,29.18,33.21
1550,8.38699269097631e-06,8.184881924241052e-06,8.037745352160835e-06,8.263523863150601e-06,7.491856520970875e-06,7.660694272062166e-06,7.788045778259476e-06,7.880858746834414e-06,7.89942981672472e-06,7.866376860827412e-06,7.85299554079889e-06
1600,8.070863686070238e-06,7.879661065095788e-06,7.741942719435397e-06,7.962345076086679e-06,7.223038622881237e-06,7.388779655491353e-06,7.51356737974056e-06,7.605409232736867e-06,7.625045581659487e-06,7.593770007844211e-06,7.581435938070672e-06
1650,7.773039110497754e-06,7.591957029303124e-06,7.462924654164921e-06,7.678119765775156e-06,6.969145708611862e-06,7.131819990144609e-06,7.25408735240551e-06,7.344913402100718e-06,7.365460730453824e-06,7.335816889708923e-06,7.3244445672277325e-06
1700,7.492097781326295e-06,7.320420442499124e-06,7.199411001311462e-06,7.409563843904656e-06,6.7290615396250815e-06,6.8887061268005344e-06,7.008499929107173e-06,7.098275056428308e-06,7.119597023369727e-06,7.091453845097629e-06,7.080965849881964e-06
1750,7.226756182900571e-06,7.0638316886093765e-06,6.950243614037031e-06,7.155514843552135e-06,6.501774357077672e-06,6.658431948130555e-06,6.775801501634743e-06,6.864498747536005e-06,6.886474761183525e-06,6.859714063984296e-06,6.8500401807412226e-06
1800,6.975852550352168e-06,6.821086013081548e-06,6.71437246092175e-06,6.914918149799525e-06,6.286365185073701e-06,6.440082914323854e-06,6.555079320371498e-06,6.642678686149181e-06,6.66520199304017e-06,6.639717017024647e-06,6.630793465630447e-06
1850,6.738333084360128e-06,6.591180606986678e-06,6.490843566403581e-06,6.686815037520893e-06,6.081997652646367e-06,6.2328260862885585e-06,6.34550164483361e-06,6.431989068266939e-06,6.4549650973074e-06,6.430659225529211e-06,6.422427984975099e-06
1900,6.513239973774174e-06,6.373203373521933e-06,6.2787885102458276e-06,6.4703322474287514e-06,5.887909110820341e-06,6.035901410184688e-06,6.14630913369333e-06,6.231675613575253e-06,6.255020537069755e-06,6.231806178897329e-06,6.224214391961954e-06
1950,6.29970095740714e-06,6.1663231285653595e-06,6.07741525754997e-06,6.264672876076219e-06,5.703402857830256e-06,5.8486140823408565e-06,5.956807297248993e-06,6.041048143493981e-06,6.064687623889874e-06,6.0424852374475585e-06,6.035484685256257e-06
2000,6.096920200817413e-06,5.969781027792693e-06,5.88600012816017e-06,6.069108391979895e-06,5.527841315659427e-06,5.6703278425645734e-06,5.776359863516653e-06,5.859474053814131e-06,5.8833421497690335e-06,5.862079384138707e-06,5.855626021387859e-06
